Attachments,Link Count,Word Count,Uppercase Count,Exclamation Count,Question Count,Dollar Count,Punctuation Count,HTML Tags Count,Spam Indicator
2,9,220,137,4,0,0,9,3,0
1,9,164,118,3,2,2,15,0,1
3,1,261,204,2,1,0,14,5,0
3,7,281,249,3,2,0,8,0,1
1,2,82,41,0,3,0,12,4,0
1,5,81,70,0,0,0,14,1,1
2,8,26,0,2,0,2,15,3,1
1,3,268,55,4,2,0,13,1,1
2,1,119,110,1,1,1,12,5,1
2,2,217,36,4,1,1,8,1,0
1,8,278,108,1,3,2,9,0,0
3,8,135,77,3,1,0,3,4,1
0,5,152,43,0,0,0,15,3,0
1,7,290,135,3,1,1,12,1,1
2,7,202,153,1,0,1,7,2,1
1,4,136,59,4,3,1,10,1,0
0,0,50,45,3,0,0,12,2,0
2,9,206,165,2,3,0,8,5,0
0,3,122,115,3,2,0,15,1,1
3,1,26,9,4,1,1,13,3,0
0,4,45,3,1,1,2,1,0,0
2,9,199,124,5,3,2,0,3,0
3,5,206,197,0,1,1,8,5,0
1,0,31,15,5,0,0,12,0,1
3,6,275,139,1,3,1,15,5,1
3,8,58,15,3,2,0,6,4,0
0,1,205,191,0,1,0,13,0,1
1,9,98,14,2,3,1,5,5,1
3,7,275,35,1,0,0,1,5,0
2,1,61,57,2,0,0,5,3,0
1,7,227,19,3,0,0,14,1,1
2,7,56,12,4,1,1,3,1,0
0,3,285,118,2,2,2,0,2,1
1,4,300,57,1,0,1,11,4,1
2,5,23,10,1,1,0,13,1,0
1,7,208,93,5,1,2,6,1,0
0,5,24,4,0,2,2,11,3,0
3,4,253,242,2,0,1,7,1,1
2,0,90,90,1,3,1,12,5,1
0,1,253,66,5,2,0,5,4,0
2,10,156,133,3,0,1,4,4,1
0,3,165,72,3,3,1,5,5,0
3,7,139,45,0,1,0,1,3,1
3,7,169,13,1,3,2,8,1,1
1,8,116,81,0,0,0,12,5,0
1,8,67,7,2,1,1,14,5,0
0,8,111,101,0,1,1,13,1,0
2,7,158,56,5,0,0,3,5,0
1,3,197,166,5,1,2,11,5,0
0,0,65,60,1,1,2,2,5,1
2,5,240,26,5,1,0,15,3,0
1,8,263,129,4,1,2,11,2,0
2,0,59,49,1,3,0,10,0,0
3,2,177,67,0,3,1,2,5,1
1,7,155,147,3,1,0,13,4,1
0,1,234,20,5,3,0,12,5,1
1,3,258,152,1,0,0,3,3,1
1,3,225,69,3,2,1,10,1,1
0,10,214,9,4,0,1,4,2,1
0,9,123,59,0,2,1,15,2,1
3,6,210,49,5,0,2,9,0,0
3,6,175,160,4,0,0,11,3,1
2,8,47,15,1,1,0,14,5,0
3,4,183,3,4,1,2,0,4,0
0,8,187,163,1,2,0,15,4,0
0,5,24,8,1,0,1,13,3,0
1,6,210,66,4,3,1,14,0,0
1,0,62,49,2,0,2,9,4,1
3,6,256,196,3,0,2,14,2,0
3,9,150,120,4,1,1,2,3,1
0,9,37,26,0,3,1,15,0,0
3,1,289,113,5,0,2,9,4,0
3,10,175,173,2,1,1,4,4,0
0,0,110,83,2,0,0,9,4,0
0,7,218,112,3,2,2,10,0,1
3,10,97,8,3,1,0,13,0,0
1,4,33,27,1,1,1,7,5,1
1,1,119,31,1,2,0,8,2,1
3,8,105,66,3,0,0,2,3,1
1,8,186,64,2,0,0,7,5,1
2,1,12,4,1,3,0,11,2,1
1,3,85,47,4,1,0,10,0,1
2,3,143,109,1,2,1,4,4,1
1,6,64,3,1,3,0,10,3,0
2,3,122,30,5,1,2,11,3,0
3,7,142,112,2,0,2,10,0,0
1,10,226,32,0,0,0,3,2,1
1,7,67,41,4,2,0,4,4,0
1,1,59,26,1,2,0,14,4,0
2,6,231,32,1,3,1,3,0,1
3,2,189,87,1,3,0,4,2,1
2,0,118,84,2,2,0,1,3,0
3,5,257,239,4,0,2,1,0,0
3,0,148,16,4,0,1,1,4,1
3,2,200,181,0,2,0,8,0,1
3,10,39,28,1,3,0,12,2,0
0,7,283,220,1,3,2,15,1,1
1,8,201,25,5,1,2,11,3,0
2,10,233,113,1,1,2,0,3,1
0,4,186,69,0,3,2,5,5,0
2,10,46,7,5,1,1,7,1,0
0,8,294,155,5,0,2,2,3,1
2,0,190,51,1,0,0,3,0,0
1,7,257,234,2,0,1,3,5,1
3,9,171,30,3,3,0,3,4,0
1,8,112,67,5,2,0,3,3,0
0,0,46,43,1,2,0,1,2,1
2,9,250,114,2,2,0,3,4,0
2,10,164,45,1,1,2,12,4,1
0,3,44,9,5,1,1,7,5,1
3,10,201,45,5,0,2,13,0,0
3,7,76,58,3,2,0,3,4,1
0,4,214,186,0,0,0,6,3,1
2,6,135,38,1,2,0,1,3,0
1,6,102,87,0,0,0,12,4,0
0,7,206,106,1,3,2,11,2,0
3,6,130,107,0,3,0,0,3,1
3,9,79,27,0,3,1,0,2,0
0,2,250,210,2,3,1,14,1,0
3,3,40,40,5,3,0,5,1,1
0,0,189,154,5,1,2,3,2,1
3,5,238,140,4,0,1,1,2,1
2,5,259,117,3,0,2,15,3,1
3,6,15,12,0,2,0,4,1,1
3,9,130,24,2,0,1,8,3,1
0,9,131,11,2,1,1,3,3,0
3,4,265,244,4,2,0,9,4,0
3,9,22,21,3,0,2,4,0,0
2,1,221,98,0,2,0,8,4,1
1,3,255,23,2,3,2,15,4,0
1,1,205,105,2,1,1,3,4,1
1,4,133,66,2,0,0,13,0,0
3,7,272,34,3,3,0,5,4,0
0,0,204,123,2,0,2,6,1,1
0,9,79,24,3,3,1,8,1,1
3,1,187,61,4,3,2,10,5,1
0,8,102,11,1,0,2,2,2,1
1,10,123,1,0,0,2,4,2,0
2,5,50,27,0,0,0,0,1,0
0,6,203,91,1,2,2,8,2,0
2,9,72,42,1,2,1,2,5,1
2,9,131,112,3,1,0,12,5,1
0,0,227,53,2,0,0,12,2,1
1,4,284,198,3,3,1,5,3,1
2,4,272,249,2,2,2,2,5,1
0,4,264,251,2,2,2,6,5,1
1,3,229,69,1,2,0,9,2,0
2,8,171,147,5,1,1,15,5,1
1,1,248,186,2,3,2,6,1,0
1,2,113,67,5,0,1,10,3,0
0,1,296,272,2,3,1,1,0,0
3,1,17,11,0,1,2,4,2,0
1,9,131,121,2,1,0,15,4,0
0,2,210,12,3,2,2,3,1,0
0,8,145,56,1,0,0,6,5,0
3,7,86,48,2,3,1,11,5,1
1,9,297,271,1,3,0,11,3,1
0,7,221,102,2,2,1,7,0,0
0,5,217,170,4,1,2,3,0,0
0,0,292,136,0,1,1,2,5,1
3,6,77,2,2,3,0,5,3,0
3,6,184,134,0,0,1,15,5,0
1,6,141,99,5,1,1,9,0,0
0,9,126,15,4,3,1,4,1,0
1,10,112,85,3,1,2,1,4,1
0,0,259,220,1,0,2,8,0,0
1,4,147,75,4,3,1,3,5,0
1,2,259,93,2,3,2,3,4,0
0,3,63,34,3,1,1,7,3,0
3,5,262,83,1,2,0,9,0,0
3,5,115,92,4,1,0,3,1,1
3,3,39,3,1,2,1,3,5,1
3,10,238,113,1,1,1,0,1,1
0,8,112,42,3,3,1,15,2,1
3,4,80,70,5,3,1,10,3,1
0,0,152,5,5,3,0,3,3,1
2,10,123,106,1,3,2,12,4,0
2,2,101,37,3,0,1,13,5,1
2,9,152,0,1,3,2,8,2,0
2,2,55,44,1,2,0,12,1,1
0,3,285,273,0,3,1,0,4,0
0,9,287,207,0,0,1,13,2,0
0,0,74,36,2,1,2,13,4,1
2,7,135,76,2,2,2,0,0,0
3,4,250,59,4,3,0,12,4,0
2,9,223,183,3,0,1,6,3,1
0,2,278,257,2,3,0,5,5,1
0,6,206,119,5,2,0,12,3,1
1,10,45,22,0,0,1,10,4,1
2,10,168,89,5,1,2,14,1,1
1,4,217,54,2,3,2,2,4,0
1,1,169,91,5,2,1,9,2,1
0,3,148,39,1,3,1,10,4,0
1,0,101,73,5,0,2,12,3,1
2,6,174,157,0,2,2,7,3,1
1,1,206,62,4,3,0,12,4,1
1,1,170,163,2,2,1,0,1,1
1,10,44,26,0,1,0,11,0,0
0,1,141,124,0,1,0,9,1,0
3,5,282,122,3,0,2,13,0,0
0,8,33,25,1,0,1,6,0,0
2,1,133,114,4,0,1,15,1,1
2,3,115,66,5,0,1,14,5,0
2,1,150,5,1,3,1,0,5,1
3,9,103,23,2,0,0,6,5,1
2,4,143,63,3,3,1,8,0,0
3,5,167,151,0,2,2,3,0,1
3,8,194,33,4,3,2,2,1,1
1,5,252,27,0,1,1,6,5,1
3,6,48,16,4,3,1,10,5,1
1,4,153,103,1,2,0,15,1,1
1,8,226,20,4,0,0,14,2,1
2,0,240,171,4,0,1,13,3,1
1,7,127,124,5,2,0,10,5,0
0,9,56,17,5,0,1,15,1,0
2,9,93,46,2,1,1,12,1,0
0,9,38,12,4,1,1,1,0,0
1,6,260,240,4,1,1,14,1,1
1,7,236,168,4,0,1,9,2,1
2,1,265,11,4,2,2,7,5,0
1,4,145,116,5,1,0,8,4,0
2,0,22,9,1,1,2,1,0,0
2,9,225,169,2,0,1,12,3,1
1,6,220,55,0,1,1,0,0,1
3,9,125,114,2,2,2,2,2,0
3,8,291,60,0,1,2,3,5,1
0,5,30,10,5,0,1,4,3,0
3,3,148,112,3,2,0,0,4,1
0,2,175,31,4,0,2,14,0,1
1,3,148,13,5,2,0,4,5,0
2,3,64,11,1,0,2,4,4,0
0,6,221,84,3,3,1,9,4,0
3,3,231,218,3,3,0,2,5,0
0,9,104,93,1,3,2,6,5,1
1,1,281,24,0,0,1,9,3,1
0,1,111,94,3,2,2,12,4,0
1,10,109,54,0,3,1,5,0,1
3,10,199,156,5,1,1,1,1,0
1,2,19,13,0,1,1,3,5,0
3,0,59,5,0,0,1,13,5,1
0,6,229,151,5,1,0,15,2,0
1,10,12,12,4,0,1,15,2,1
1,5,209,105,3,1,0,7,3,0
1,10,62,7,1,3,2,8,4,0
3,9,76,23,4,0,1,0,0,0
3,3,68,12,2,1,1,7,2,0
1,9,203,184,0,2,1,4,1,0
2,7,108,35,5,1,1,10,2,0
1,9,203,153,5,3,0,12,3,1
3,4,139,65,1,1,2,13,3,0
3,10,181,128,3,3,2,13,0,0
0,9,61,56,1,2,0,10,4,0
2,9,295,293,4,0,2,8,3,1
3,7,48,24,0,1,1,13,0,0
3,5,203,202,4,3,1,1,1,0
2,7,143,26,3,2,2,6,4,0
0,4,41,33,5,1,0,13,0,1
1,2,49,17,3,3,0,10,3,0
0,8,25,9,5,1,2,3,4,1
1,1,150,55,5,3,0,12,1,1
1,4,273,34,1,1,1,8,4,1
3,1,195,53,3,0,2,7,0,1
0,5,105,83,0,1,2,6,0,0
1,0,70,54,1,2,0,11,3,0
1,4,44,3,2,1,2,14,3,0
1,10,188,151,5,1,2,12,5,1
1,5,116,46,2,2,1,6,5,0
0,0,194,103,3,3,2,10,4,1
1,3,235,90,1,0,2,5,0,1
1,0,35,15,0,3,0,12,2,0
3,7,22,7,1,1,1,4,2,0
2,0,134,24,4,0,0,8,5,1
2,1,187,166,4,1,1,12,2,1
2,3,21,6,0,2,0,11,1,0
1,4,53,1,2,3,2,11,3,1
2,9,247,77,1,1,1,3,4,0
2,4,18,10,2,1,2,11,1,0
2,8,89,58,4,0,0,13,2,1
1,2,234,100,1,1,1,7,5,0
2,1,32,6,3,3,1,9,4,1
2,8,38,21,1,0,1,14,2,1
0,2,195,159,5,0,1,3,3,1
1,4,187,103,4,2,1,1,5,0
2,10,110,65,0,3,1,9,2,0
3,5,284,73,2,2,0,5,4,0
1,10,283,20,5,1,0,8,4,0
1,6,93,43,4,0,1,4,3,0
0,3,52,43,5,3,0,14,2,0
0,10,69,56,1,3,2,2,0,0
2,4,216,20,2,1,0,15,4,1
0,6,96,71,2,1,0,2,0,1
0,6,128,128,0,2,2,1,3,1
0,8,117,70,2,1,1,15,4,1
2,1,147,31,0,1,1,12,2,0
0,1,106,9,3,0,0,14,5,1
2,6,54,50,5,3,2,15,1,1
0,8,155,22,0,3,0,14,4,0
0,5,33,4,3,1,0,13,3,0
1,5,249,69,0,0,1,12,2,0
2,0,197,114,3,3,1,15,4,0
2,1,265,12,4,2,2,1,5,0
1,10,266,119,5,1,0,7,3,0
0,1,194,162,2,1,2,15,3,0
3,6,57,36,4,3,1,15,4,0
0,9,59,12,0,3,2,0,4,0
3,9,44,38,2,0,0,2,2,0
0,4,209,83,1,2,0,6,3,0
1,2,140,132,3,2,2,2,2,1
1,4,107,84,2,0,2,14,3,1
2,8,191,99,2,2,2,8,3,0
1,3,231,184,2,0,1,14,5,1
1,6,173,67,4,0,0,8,5,0
2,4,80,48,4,3,1,3,2,1
2,9,72,44,3,2,1,7,4,1
2,3,224,75,3,1,2,9,4,0
1,0,207,20,5,3,0,6,4,0
3,9,104,39,3,0,0,8,2,1
0,8,54,10,1,0,2,13,1,1
1,2,57,30,0,2,2,11,4,1
0,0,260,76,3,0,1,14,4,0
1,2,115,39,0,3,1,8,4,0
1,10,130,63,0,0,1,13,4,1
0,4,264,16,1,2,1,5,3,0
2,2,189,10,2,0,1,14,0,0
0,6,143,141,2,3,2,0,3,1
0,9,275,184,1,0,0,3,3,1
3,5,179,95,4,0,1,9,4,0
3,0,61,28,3,1,2,11,2,1
1,6,145,78,2,2,1,15,5,1
2,1,93,74,3,1,1,13,3,1
3,3,48,26,5,1,1,4,0,0
1,1,97,77,4,0,1,8,2,1
3,9,17,13,0,1,2,11,4,1
1,6,29,18,1,2,0,10,2,0
3,8,233,185,0,2,1,3,0,0
0,6,102,27,5,1,2,0,2,0
0,7,93,77,0,1,1,11,4,0
1,8,271,5,5,3,2,3,0,1
0,7,137,66,0,0,2,12,5,1
2,3,126,22,1,1,2,3,0,1
2,8,237,32,0,3,2,6,0,0
3,10,202,156,5,3,1,13,5,0
1,9,122,117,5,0,1,10,3,1
3,4,51,29,1,0,1,5,1,1
0,3,50,42,5,3,0,1,1,0
0,9,193,17,5,0,0,11,2,1
0,3,114,43,0,2,2,4,0,0
1,4,102,14,1,1,0,11,0,0
1,5,266,222,3,0,2,1,4,0
3,0,240,102,0,1,1,7,3,0
0,4,18,1,4,3,0,7,5,0
3,6,219,105,4,2,1,4,0,1
1,7,100,100,4,0,1,15,3,1
1,2,263,222,2,2,0,7,0,1
1,5,49,48,3,0,1,6,4,0
3,9,41,3,1,3,2,7,0,1
2,7,131,24,2,3,2,0,5,0
2,3,299,216,2,1,1,9,2,0
3,8,41,19,2,2,0,15,1,1
2,1,272,267,2,2,1,1,0,0
3,6,278,212,1,2,1,5,1,0
0,2,42,18,1,3,2,2,5,1
0,0,197,21,2,2,0,11,3,0
0,2,284,59,4,2,1,14,3,0
2,1,193,105,3,2,2,7,3,1
2,3,297,57,1,1,2,3,3,1
3,4,207,157,4,2,1,5,5,1
2,0,221,44,4,3,2,7,1,0
0,8,27,19,1,0,2,15,1,1
2,7,159,56,4,0,2,0,2,1
3,6,284,271,3,1,0,7,4,1
1,9,239,223,0,0,2,7,0,1
0,5,68,57,3,2,0,14,4,1
2,3,75,46,5,0,2,7,2,0
3,10,166,5,1,1,2,2,5,1
2,1,26,18,4,1,0,4,4,1
1,0,59,45,2,0,1,15,3,0
0,9,213,61,0,2,0,14,1,0
2,6,225,154,2,0,1,11,0,1
1,0,185,65,5,0,1,1,4,1
3,5,296,102,5,3,2,6,3,1
3,3,124,22,4,1,2,10,0,1
2,0,74,24,1,0,0,1,4,1
0,5,141,38,3,1,2,9,4,0
0,7,97,77,4,1,1,12,3,1
0,8,68,33,2,2,2,11,1,0
2,6,193,1,5,0,2,14,3,0
3,4,138,56,5,0,2,9,3,1
3,5,271,194,2,3,2,10,1,1
3,2,228,164,2,1,0,12,2,0
3,8,110,33,0,1,0,6,4,1
0,3,167,80,4,0,0,12,0,1
3,5,205,38,1,1,2,5,0,1
2,9,252,65,1,2,0,4,0,1
1,0,94,85,0,0,1,12,4,0
1,7,268,190,2,3,1,5,0,1
2,3,170,30,3,0,0,8,3,1
3,4,187,10,5,3,2,7,3,1
3,8,175,11,5,0,2,10,2,1
3,5,298,60,1,0,1,13,5,1
2,6,182,11,5,0,1,10,2,1
0,9,165,30,2,0,2,4,4,0
0,0,207,133,0,2,1,12,2,1
2,10,211,21,2,1,1,0,5,1
2,3,168,164,0,2,1,14,3,1
0,3,89,33,1,3,2,1,3,0
0,6,26,3,0,2,0,6,5,1
0,0,30,20,4,2,2,13,0,1
0,1,146,135,2,1,1,12,5,0
2,3,41,14,2,3,1,13,3,0
1,4,287,31,4,1,2,2,0,0
2,3,175,127,2,1,2,9,4,0
0,8,224,110,2,2,0,0,1,1
1,7,23,17,2,0,2,6,1,1
2,7,292,178,4,3,1,2,4,0
3,5,41,3,1,3,0,5,3,1
1,9,64,41,0,3,0,1,4,0
0,0,265,132,3,0,2,5,1,1
2,3,66,22,0,1,2,0,1,1
1,0,102,3,2,3,0,15,2,0
3,6,150,110,5,2,1,10,1,1
2,8,274,80,5,2,1,1,4,0
0,7,278,42,5,2,1,12,1,0
2,9,279,124,1,2,1,3,4,0
0,0,116,45,5,3,2,5,5,1
2,10,107,10,2,3,0,1,2,1
0,1,209,151,2,3,1,15,0,1
1,3,59,18,2,3,2,4,2,0
1,0,224,97,0,3,2,7,3,1
2,3,116,84,5,0,2,13,4,0
2,8,148,36,4,2,2,11,3,0
0,8,295,144,2,2,0,14,3,0
1,7,201,137,0,1,0,15,5,1
1,0,237,126,3,1,0,11,4,1
1,8,110,108,0,2,1,12,3,1
0,4,150,140,2,3,1,7,5,0
1,4,59,14,4,1,0,11,2,1
2,10,109,28,5,3,2,5,1,0
2,8,131,38,4,0,2,5,4,1
2,3,36,26,4,1,1,10,0,0
3,2,193,3,5,0,2,8,4,1
0,10,84,64,3,0,2,3,5,1
2,7,192,55,4,2,0,0,2,1
0,8,119,5,5,0,1,8,2,1
1,2,219,94,2,3,1,13,1,0
0,3,237,38,1,0,2,2,1,0
0,7,201,57,2,3,1,7,2,1
2,3,130,114,2,1,1,0,0,0
3,5,178,19,4,2,2,7,4,0
1,6,52,33,1,3,0,5,3,1
2,7,47,24,5,2,2,12,1,0
2,9,85,61,3,2,1,12,4,1
0,3,111,106,2,1,0,11,3,0
0,9,254,217,5,1,1,0,3,0
2,8,117,91,5,1,2,10,1,1
3,5,50,0,0,1,1,13,3,1
3,9,193,193,4,2,1,11,1,0
0,0,67,60,4,2,2,4,5,0
2,6,19,6,3,1,2,9,3,1
3,3,211,173,5,1,1,4,1,0
2,5,185,25,4,3,2,0,3,0
2,10,271,130,4,0,0,9,2,1
1,9,197,189,5,3,0,15,3,0
0,8,184,24,5,1,0,9,0,1
0,6,188,56,0,0,0,2,0,0
1,5,83,20,3,1,1,1,2,1
1,7,183,34,2,0,2,0,4,0
3,0,150,148,1,3,1,7,1,1
2,7,217,152,0,1,2,8,1,1
2,5,202,35,4,3,0,12,4,1
1,3,286,222,4,2,2,14,2,1
0,7,95,38,1,3,2,0,3,1
3,2,138,30,0,0,2,12,3,1
1,6,210,119,0,0,2,13,0,0
3,10,200,198,5,2,0,3,2,1
1,5,98,52,3,1,0,3,4,1
0,3,195,178,2,2,2,2,5,0
2,9,91,46,5,3,2,3,4,0
2,0,16,5,3,2,0,4,0,0
2,5,252,128,5,1,0,2,4,1
0,3,294,141,5,1,0,13,3,1
0,6,240,91,5,0,2,5,4,1
3,1,273,243,0,1,2,10,1,1
2,8,79,35,3,2,1,9,1,0
0,10,115,8,4,2,1,8,1,1
2,1,218,146,0,2,0,3,4,1
3,7,40,28,4,3,0,10,3,1
3,6,152,17,5,3,0,1,2,1
3,6,184,12,1,0,0,2,1,1
1,4,152,103,4,3,0,8,3,0
0,7,260,203,1,3,0,3,0,0
1,5,176,5,5,3,1,11,5,1
3,9,50,50,2,0,1,1,0,0
2,0,203,158,1,0,1,0,3,0
1,4,176,76,2,2,2,0,2,0
1,2,62,45,0,1,2,5,1,1
2,0,257,75,3,1,1,10,0,1
3,8,39,36,0,3,2,11,1,0
2,8,125,30,3,0,0,11,4,1
1,8,108,56,2,3,0,13,4,0
2,8,172,172,4,3,2,3,3,0
2,10,251,204,1,3,0,7,1,0
2,2,93,91,1,2,1,10,3,1
0,6,282,273,0,1,1,14,2,0
0,2,221,44,5,2,2,15,3,0
1,5,20,4,5,2,0,5,4,0
0,8,235,21,3,3,1,7,4,1
1,3,150,18,0,0,1,8,1,1
0,0,26,24,2,0,2,7,3,1
3,1,239,156,0,1,1,1,3,1
0,2,145,141,3,0,1,2,1,0
2,6,59,3,3,0,0,13,1,0
2,6,82,79,1,3,0,9,5,0
1,9,180,177,4,0,2,4,0,1
0,7,233,130,1,0,2,12,1,1
3,8,223,211,5,1,1,3,0,1
3,7,118,72,3,1,0,0,5,0
3,7,91,16,0,2,0,2,3,1
0,10,171,69,3,2,2,12,3,0
0,10,299,277,5,3,2,2,5,0
2,9,94,31,4,3,1,12,1,0
1,7,26,8,2,0,0,5,4,0
3,1,260,171,4,3,0,10,5,0
3,10,158,10,5,1,1,4,0,1
1,9,62,57,4,0,2,13,3,0
2,3,209,51,2,1,1,6,2,1
0,2,109,4,0,0,0,9,1,0
2,7,288,87,0,2,1,9,5,1
1,0,222,130,0,0,0,5,0,0
2,8,264,159,0,1,1,13,2,1
1,10,251,205,3,0,1,11,1,1
3,8,26,15,5,3,1,8,5,1
0,2,285,253,0,2,2,4,4,1
2,3,271,193,0,3,1,9,2,1
1,4,58,38,2,0,0,14,2,1
1,5,153,41,3,1,0,11,0,0
3,8,140,81,2,1,1,1,4,1
0,6,290,65,1,1,0,8,5,1
1,9,246,138,5,3,1,14,5,0
2,5,203,156,4,0,2,9,3,1
3,7,13,7,1,1,2,9,0,1
3,8,155,128,0,0,1,11,2,1
2,9,223,77,2,2,1,11,1,1
2,3,270,53,3,3,0,2,1,1
3,5,294,26,4,0,1,1,2,0
0,4,147,53,5,3,1,10,3,1
3,3,67,54,5,3,2,14,2,0
3,8,20,18,3,2,1,14,5,0
1,0,253,145,2,3,1,9,1,1
3,7,118,5,3,0,0,10,2,0
0,9,97,5,1,3,0,3,5,1
0,0,97,96,2,0,0,6,3,1
3,1,300,69,0,3,0,1,2,1
2,0,126,118,4,0,2,15,5,0
1,0,140,35,2,2,0,8,2,0
2,5,223,169,2,1,0,13,0,1
3,1,11,7,5,2,1,3,5,0
2,10,244,227,4,1,2,10,2,0
0,8,241,197,3,0,0,7,1,0
2,8,65,63,0,2,0,3,3,1
0,7,234,114,3,2,1,7,0,0
0,10,211,2,0,0,0,1,3,0
1,3,172,64,5,1,1,6,4,1
1,10,283,122,2,3,1,10,5,0
1,0,151,36,2,1,2,14,5,1
0,0,164,96,2,0,2,5,2,1
0,3,44,11,1,2,0,15,1,1
2,0,78,57,0,0,1,10,5,0
0,7,39,9,2,2,1,14,5,1
1,10,188,131,3,1,1,5,3,1
2,0,226,109,0,0,2,9,4,0
3,4,182,154,4,2,2,10,3,1
1,7,115,54,3,0,1,4,1,0
3,10,158,57,5,0,0,5,0,1
0,4,109,36,4,1,2,13,1,0
3,6,229,32,2,1,1,8,4,0
0,1,217,97,4,1,0,5,5,1
0,4,60,48,0,0,0,1,3,0
2,8,80,50,5,1,2,7,5,1
3,10,285,142,3,2,1,12,5,0
1,0,194,100,0,1,1,6,5,0
0,3,44,15,5,0,0,9,1,0
3,1,115,67,5,1,1,6,5,0
2,10,182,27,5,2,1,12,1,0
0,4,232,230,5,1,0,5,0,0
2,3,192,148,1,1,1,7,1,0
2,10,265,130,5,1,1,6,2,1
3,1,82,74,2,1,2,5,0,1
3,9,276,90,4,0,1,14,2,0
2,9,182,130,1,3,1,3,1,0
2,0,42,15,0,2,2,4,0,1
3,4,191,63,1,2,2,14,5,0
0,4,273,23,0,0,1,1,2,0
3,2,23,10,4,1,2,2,4,1
2,10,12,1,2,0,0,13,3,1
0,1,151,94,5,0,2,8,4,1
1,6,25,6,5,0,1,14,3,0
3,5,225,89,1,0,2,10,3,1
2,9,76,41,0,2,1,15,3,1
3,5,44,37,2,2,0,1,4,1
3,2,66,51,1,1,0,6,5,0
0,3,294,283,5,2,2,3,4,1
3,1,213,109,2,1,1,7,0,0
1,5,71,41,4,1,2,6,2,0
1,3,24,24,0,0,2,3,0,0
0,5,254,195,5,2,0,9,1,0
2,3,258,26,5,2,1,8,3,1
1,6,79,24,1,2,2,1,0,1
3,2,159,136,3,0,0,7,1,0
0,2,94,29,4,2,1,12,4,0
2,3,209,193,1,0,2,7,2,0
1,7,198,67,1,2,2,12,4,1
2,10,102,9,2,0,2,3,2,0
2,3,271,14,3,0,0,7,1,0
3,4,25,9,3,3,1,10,2,0
3,5,50,46,1,1,0,10,2,1
3,3,21,3,0,2,2,4,1,0
1,10,274,102,2,3,0,15,1,0
1,8,176,47,1,0,0,5,0,0
3,8,156,70,4,0,1,12,1,0
0,7,14,8,2,3,0,3,4,1
3,7,97,72,5,0,1,6,3,0
1,0,56,14,5,1,1,3,5,1
1,0,223,206,1,1,0,10,2,1
3,6,136,21,4,0,2,4,3,0
3,5,220,89,0,1,1,5,1,0
1,1,36,8,5,1,0,6,3,1
1,0,241,164,2,1,1,4,5,1
3,0,284,156,5,1,2,2,5,0
2,5,238,228,2,3,1,14,0,1
3,0,89,24,4,2,2,8,1,1
1,8,110,59,3,3,0,7,2,0
3,1,293,166,1,3,0,11,4,1
2,2,10,10,0,0,1,14,0,1
2,3,213,51,0,2,2,10,4,1
0,1,135,69,2,3,0,14,0,0
0,6,28,6,3,3,2,5,4,1
1,8,264,172,3,3,1,7,2,0
2,10,44,16,2,3,0,12,2,1
0,2,228,168,0,3,0,12,3,0
1,5,27,27,4,2,0,1,0,1
2,2,176,16,0,2,1,9,3,1
1,4,110,76,4,2,2,11,5,1
0,5,289,127,0,2,0,3,1,0
2,8,160,107,0,1,0,10,1,1
0,5,218,166,1,2,2,0,5,1
0,2,59,4,5,1,1,3,0,0
2,5,145,78,5,2,2,8,0,0
1,0,97,52,5,3,1,2,4,0
1,5,104,16,2,0,1,6,2,0
2,5,84,44,4,2,0,10,2,1
3,2,68,7,4,3,1,11,2,1
1,2,260,258,4,3,1,7,3,1
0,9,92,28,5,3,0,4,3,1
3,10,196,112,1,1,2,2,1,0
1,6,81,75,2,2,1,12,3,1
2,9,186,177,3,0,1,15,5,0
3,3,78,39,2,2,2,13,0,1
0,4,116,99,4,1,0,8,2,1
1,9,236,83,3,3,0,8,2,0
3,5,23,19,3,0,0,8,1,1
1,3,230,87,1,0,2,4,0,1
2,6,137,52,5,0,0,7,2,1
3,7,76,11,0,1,1,14,2,1
1,10,146,57,4,1,0,8,0,0
0,3,275,53,2,1,0,5,0,1
1,5,170,67,3,1,1,10,0,1
0,2,49,25,1,0,2,14,2,1
3,3,294,197,2,2,1,10,1,0
1,8,27,19,1,0,1,0,5,0
0,5,288,5,2,1,0,12,5,1
1,5,264,138,0,1,2,12,5,1
0,1,68,13,0,0,1,6,3,1
3,6,84,54,2,1,0,15,4,1
1,6,115,7,4,3,2,4,1,1
2,1,135,28,4,1,0,0,2,1
3,4,166,117,5,1,0,13,2,1
0,6,263,197,4,3,0,8,1,1
3,10,13,10,3,0,1,0,2,1
0,8,15,9,2,2,0,4,1,1
3,8,259,123,3,1,1,1,3,0
1,1,103,11,1,0,2,6,4,1
3,0,194,3,0,3,0,13,0,1
2,5,249,38,5,2,2,1,5,1
2,3,239,123,3,3,0,14,4,1
3,7,144,17,5,2,2,12,1,0
1,6,183,107,2,0,1,8,5,0
0,9,198,104,1,1,1,8,3,0
2,10,75,40,2,1,0,2,1,1
0,0,243,70,1,2,0,5,3,0
2,0,155,49,4,3,2,2,1,0
3,4,48,18,4,3,1,6,4,1
2,3,190,106,4,1,2,6,5,0
1,3,27,9,5,3,1,6,2,0
1,3,35,15,0,1,0,6,3,1
3,5,134,30,3,0,1,10,4,0
